"","species","lat","lon","fullCountry"
"3150","Procavia capensis",NA,NA,NA
"3151","Procavia capensis",NA,NA,"South Africa"
"3152","Procavia capensis",NA,NA,"Ethiopia"
"3153","Procavia capensis",NA,NA,NA
"3154","Procavia capensis",NA,NA,NA
"3155","Procavia capensis",NA,NA,NA
"3156","Procavia capensis",NA,NA,NA
"3157","Procavia capensis",NA,NA,NA
"3158","Procavia capensis",NA,NA,"South Africa"
"3159","Procavia capensis",NA,NA,"South Africa"
"3160","Procavia capensis",NA,NA,"South Africa"
"3161","Procavia capensis",NA,NA,"South Africa"
"3162","Procavia capensis",NA,NA,"South Africa"
"3163","Procavia capensis",NA,NA,"South Africa"
"3164","Procavia capensis",NA,NA,"South Africa"
"3165","Procavia capensis",NA,NA,"South Africa"
"3166","Procavia capensis",NA,NA,"South Africa"
"3167","Procavia capensis",NA,NA,"South Africa"
"3168","Procavia capensis",NA,NA,NA
"3169","Procavia capensis",NA,NA,NA
"3170","Procavia capensis",NA,NA,NA
"3171","Procavia capensis",NA,NA,NA
"3172","Procavia capensis",NA,NA,NA
"3173","Procavia capensis",NA,NA,NA
"3174","Procavia capensis",NA,NA,NA
"3175","Procavia capensis",NA,NA,NA
"3176","Procavia capensis",NA,NA,NA
"3177","Procavia capensis",NA,NA,NA
"3178","Procavia capensis",NA,NA,NA
"3179","Procavia capensis",NA,NA,NA
"3180","Procavia capensis",NA,NA,NA
"3181","Procavia capensis",NA,NA,NA
"3182","Procavia capensis",NA,NA,NA
"3183","Procavia capensis",NA,NA,NA
"3184","Procavia capensis",NA,NA,NA
"3185","Procavia capensis",NA,NA,NA
"3186","Procavia capensis",NA,NA,NA
"3187","Procavia capensis",NA,NA,NA
"3188","Procavia capensis",11.333333,34.583332,"Sudan"
"3189","Procavia capensis",NA,NA,NA
"3190","Procavia capensis",NA,NA,NA
"3191","Procavia capensis",NA,NA,"Kenya"
"3192","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3193","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3194","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3195","Procavia capensis",NA,NA,NA
"3196","Procavia capensis",NA,NA,NA
"3197","Procavia capensis",NA,NA,NA
"3198","Procavia capensis",NA,NA,NA
"3199","Procavia capensis",NA,NA,NA
"3200","Procavia capensis",NA,NA,NA
"3201","Procavia capensis",NA,NA,NA
"3202","Procavia capensis",NA,NA,NA
"3203","Procavia capensis",NA,NA,NA
"3204","Procavia capensis",NA,NA,NA
"3205","Procavia capensis",NA,NA,"Chad"
"3206","Procavia capensis",NA,NA,"Chad"
"3207","Procavia capensis",NA,NA,"Chad"
"3208","Procavia capensis",NA,NA,"Chad"
"3209","Procavia capensis",NA,NA,"Chad"
"3210","Procavia capensis",NA,NA,"Chad"
"3211","Procavia capensis",NA,NA,"Chad"
"3212","Procavia capensis",3.733333,29.716694,"Congo, Democratic Republic of the"
"3213","Procavia capensis",NA,NA,"Cameroon"
"3214","Procavia capensis",NA,NA,"Cameroon"
"3215","Procavia capensis",NA,NA,"Kenya"
"3216","Procavia capensis",NA,NA,"Kenya"
"3217","Procavia capensis",NA,NA,"Kenya"
"3218","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3219","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3220","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3221","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3222","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3223","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3224","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3225","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3226","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3227","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3228","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3229","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3230","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3231","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3232","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3233","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3234","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3235","Procavia capensis",NA,NA,"Kenya"
"3236","Procavia capensis",NA,NA,"Kenya"
"3237","Procavia capensis",NA,NA,"Kenya"
"3238","Procavia capensis",NA,NA,"Kenya"
"3239","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3240","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3241","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3242","Procavia capensis",NA,NA,"Kenya"
"3243","Procavia capensis",NA,NA,"Kenya"
"3244","Procavia capensis",NA,NA,"Kenya"
"3245","Procavia capensis",NA,NA,"Kenya"
"3246","Procavia capensis",NA,NA,"Kenya"
"3247","Procavia capensis",NA,NA,"Kenya"
"3248","Procavia capensis",NA,NA,"Kenya"
"3249","Procavia capensis",NA,NA,"Kenya"
"3250","Procavia capensis",NA,NA,"Kenya"
"3251","Procavia capensis",NA,NA,"Kenya"
"3252","Procavia capensis",NA,NA,"Kenya"
"3253","Procavia capensis",NA,NA,"Kenya"
"3254","Procavia capensis",NA,NA,"Kenya"
"3255","Procavia capensis",NA,NA,"Kenya"
"3256","Procavia capensis",NA,NA,"Kenya"
"3257","Procavia capensis",NA,NA,"Kenya"
"3258","Procavia capensis",NA,NA,"Kenya"
"3259","Procavia capensis",NA,NA,"Kenya"
"3260","Procavia capensis",NA,NA,"Kenya"
"3261","Procavia capensis",NA,NA,"Kenya"
"3262","Procavia capensis",NA,NA,"Kenya"
"3263","Procavia capensis",NA,NA,"Kenya"
"3264","Procavia capensis",NA,NA,"Kenya"
"3265","Procavia capensis",NA,NA,"Kenya"
"3266","Procavia capensis",NA,NA,"Kenya"
"3267","Procavia capensis",NA,NA,"Kenya"
"3268","Procavia capensis",NA,NA,"Zimbabwe"
"3269","Procavia capensis",-0.93333,36.56667,"Kenya"
"3270","Procavia capensis",-0.91667,36.450001,"Kenya"
"3271","Procavia capensis",-0.93333,36.56667,"Kenya"
"3272","Procavia capensis",-0.93333,36.56667,"Kenya"
"3273","Procavia capensis",-0.93333,36.56667,"Kenya"
"3274","Procavia capensis",-0.93333,36.56667,"Kenya"
"3275","Procavia capensis",-0.93333,36.56667,"Kenya"
"3276","Procavia capensis",-0.91667,36.450001,"Kenya"
"3277","Procavia capensis",-0.91667,36.450001,"Kenya"
"3278","Procavia capensis",-0.93333,36.56667,"Kenya"
"3279","Procavia capensis",-0.93333,36.56667,"Kenya"
"3280","Procavia capensis",-0.93333,36.56667,"Kenya"
"3281","Procavia capensis",-0.91667,36.450001,"Kenya"
"3282","Procavia capensis",-0.93333,36.56667,"Kenya"
"3283","Procavia capensis",-0.5,36.31667,"Kenya"
"3284","Procavia capensis",-0.45,36.25,"Kenya"
"3285","Procavia capensis",-0.45,36.25,"Kenya"
"3286","Procavia capensis",NA,NA,"Kenya"
"3287","Procavia capensis",NA,NA,"Kenya"
"3288","Procavia capensis",NA,NA,"Kenya"
"3289","Procavia capensis",NA,NA,"Kenya"
"3290","Procavia capensis",NA,NA,"Kenya"
"3291","Procavia capensis",NA,NA,"Kenya"
"3292","Procavia capensis",-0.45,36.25,"Kenya"
"3293","Procavia capensis",NA,NA,NA
"3294","Procavia capensis",NA,NA,"Israel"
"3295","Procavia capensis",NA,NA,NA
"3296","Procavia capensis",NA,NA,"South Africa"
"3297","Procavia capensis",NA,NA,NA
"3298","Procavia capensis",NA,NA,NA
"3299","Procavia capensis",NA,NA,NA
"3300","Procavia capensis",NA,NA,NA
"3301","Procavia capensis",NA,NA,"Lebanon"
"3302","Procavia capensis",NA,NA,NA
"3303","Procavia capensis",NA,NA,NA
"3304","Procavia capensis",NA,NA,NA
"3305","Procavia capensis",NA,NA,NA
"3306","Procavia capensis",NA,NA,NA
"3307","Procavia capensis",NA,NA,NA
"3308","Procavia capensis",NA,NA,"Ethiopia"
"3309","Procavia capensis",NA,NA,NA
"3310","Procavia capensis",NA,NA,"Guinea"
"3311","Procavia capensis",NA,NA,NA
"3312","Procavia capensis",NA,NA,NA
"3313","Procavia capensis",NA,NA,NA
"3314","Procavia capensis",NA,NA,"South Africa"
"3315","Procavia capensis",NA,NA,"South Africa"
"3316","Procavia capensis",NA,NA,"Namibia"
"3317","Procavia capensis",NA,NA,NA
"3318","Procavia capensis",-33.511101,21.866699,"South Africa"
"3319","Procavia capensis",-26.75,31.0833,"Swaziland"
"3320","Procavia capensis",NA,NA,"Germany"
"3321","Procavia capensis",NA,NA,NA
"3322","Procavia capensis",NA,NA,"Ethiopia"
"3323","Procavia capensis",NA,NA,"Ethiopia"
"3324","Procavia capensis",NA,NA,NA
"3325","Procavia capensis",NA,NA,NA
"3326","Procavia capensis",-33.6,25.65,"South Africa"
"3327","Procavia capensis",NA,NA,"Botswana"
"3328","Procavia capensis",NA,NA,"Zimbabwe"
"3329","Procavia capensis",NA,NA,"Botswana"
"3330","Procavia capensis",NA,NA,"Zimbabwe"
"3331","Procavia capensis",NA,NA,NA
"3332","Procavia capensis",NA,NA,"South Africa"
"3333","Procavia capensis",NA,NA,NA
"3334","Procavia capensis",NA,NA,"Germany"
"3335","Procavia capensis",NA,NA,NA
"3336","Procavia capensis",NA,NA,"Benin"
"3337","Procavia capensis",NA,NA,"Algeria"
"3338","Procavia capensis",NA,NA,"Zimbabwe"
"3339","Procavia capensis",NA,NA,"Zimbabwe"
"3340","Procavia capensis",-27.6167,24.6333,"South Africa"
"3341","Procavia capensis",-33.5111,21.8667,"South Africa"
"3342","Procavia capensis",NA,NA,"South Africa"
"3343","Procavia capensis",NA,NA,NA
"3344","Procavia capensis",NA,NA,NA
"3345","Procavia capensis",NA,NA,NA
"3346","Procavia capensis",-29.0833,27.633301,"South Africa"
"3347","Procavia capensis",NA,NA,"Germany"
"3348","Procavia capensis",NA,NA,NA
"3349","Procavia capensis",NA,NA,"South Africa"
"3350","Procavia capensis",NA,NA,NA
"3351","Procavia capensis",NA,NA,NA
"3352","Procavia capensis",-27.6667,24.3333,"South Africa"
"3353","Procavia capensis",NA,NA,"Zimbabwe"
"3354","Procavia capensis",NA,NA,"Zimbabwe"
"3355","Procavia capensis",NA,NA,"Zimbabwe"
"3356","Procavia capensis",NA,NA,"Zimbabwe"
"3357","Procavia capensis",NA,NA,NA
"3358","Procavia capensis",NA,NA,"Germany"
"3359","Procavia capensis",NA,NA,"Kenya"
"3360","Procavia capensis",NA,NA,NA
"3361","Procavia capensis",NA,NA,NA
"3362","Procavia capensis",NA,NA,"South Africa"
"3363","Procavia capensis",NA,NA,"South Africa"
"3364","Procavia capensis",-34.252222,18.424722,"South Africa"
"3365","Procavia capensis",NA,NA,NA
"3366","Procavia capensis",NA,NA,"South Africa"
"3367","Procavia capensis",NA,NA,"Mozambique"
"3368","Procavia capensis",NA,NA,"Ethiopia"
"3369","Procavia capensis",NA,NA,"Zimbabwe"
"3370","Procavia capensis",NA,NA,"Botswana"
"3371","Procavia capensis",NA,NA,"Botswana"
"3372","Procavia capensis",NA,NA,"Botswana"
"3373","Procavia capensis",NA,NA,"Botswana"
"3374","Procavia capensis",NA,NA,"Zimbabwe"
"3375","Procavia capensis",NA,NA,"South Africa"
"3376","Procavia capensis",NA,NA,"Ethiopia"
"3377","Procavia capensis",NA,NA,"Israel"
"3378","Procavia capensis",NA,NA,"Cameroon"
"3379","Procavia capensis",NA,NA,NA
"3380","Procavia capensis",NA,NA,NA
"3381","Procavia capensis",NA,NA,"South Africa"
"3382","Procavia capensis",-33.733299,25.7167,"South Africa"
"3383","Procavia capensis",-26.016899,27.733299,"South Africa"
"3384","Procavia capensis",-33.333332,18.15,"South Africa"
"3385","Procavia capensis",NA,NA,NA
"3386","Procavia capensis",NA,NA,NA
"3387","Procavia capensis",NA,NA,"Egypt"
"3388","Procavia capensis",NA,NA,"Zimbabwe"
"3389","Procavia capensis",NA,NA,"Zimbabwe"
"3390","Procavia capensis",NA,NA,"Zimbabwe"
"3391","Procavia capensis",NA,NA,"South Africa"
"3392","Procavia capensis",-29.6667,27.4167,"South Africa"
"3393","Procavia capensis",-26.75,31.833,"Swaziland"
"3394","Procavia capensis",NA,NA,NA
"3395","Procavia capensis",NA,NA,NA
"3396","Procavia capensis",NA,NA,NA
"3397","Procavia capensis",NA,NA,NA
"3398","Procavia capensis",NA,NA,"Central African Republic"
"3399","Procavia capensis",NA,NA,"Palestine, State Of"
"3400","Procavia capensis",NA,NA,"Algeria"
"3401","Procavia capensis",NA,NA,NA
"3402","Procavia capensis",-28.652201,23.9025,"South Africa"
"3403","Procavia capensis",-30.233299,25.866699,"South Africa"
"3404","Procavia capensis",-30.6667,25.5,"South Africa"
"3405","Procavia capensis",NA,NA,"South Africa"
"3406","Procavia capensis",NA,NA,"South Africa"
"3407","Procavia capensis",NA,NA,NA
"3408","Procavia capensis",NA,NA,"Zimbabwe"
"3409","Procavia capensis",NA,NA,"Botswana"
"3410","Procavia capensis",NA,NA,"South Africa"
"3411","Procavia capensis",NA,NA,"Zimbabwe"
"3412","Procavia capensis",NA,NA,"South Africa"
"3413","Procavia capensis",NA,NA,"Zimbabwe"
"3414","Procavia capensis",NA,NA,"Ethiopia"
"3415","Procavia capensis",NA,NA,"Israel"
"3416","Procavia capensis",NA,NA,NA
"3417","Procavia capensis",NA,NA,"South Africa"
"3418","Procavia capensis",NA,NA,"Israel"
"3419","Procavia capensis",NA,NA,NA
"3420","Procavia capensis",NA,NA,NA
"3421","Procavia capensis",NA,NA,"South Africa"
"3422","Procavia capensis",-34.01667,18.33333,"South Africa"
"3423","Procavia capensis",NA,NA,NA
"3424","Procavia capensis",NA,NA,NA
"3425","Procavia capensis",NA,NA,NA
"3426","Procavia capensis",NA,NA,NA
"3427","Procavia capensis",NA,NA,"Germany"
"3428","Procavia capensis",NA,NA,"Mozambique"
"3429","Procavia capensis",NA,NA,NA
"3430","Procavia capensis",-33.7333,25.7167,"South Africa"
"3431","Procavia capensis",NA,NA,"Zimbabwe"
"3432","Procavia capensis",NA,NA,"Zimbabwe"
"3433","Procavia capensis",NA,NA,"Botswana"
"3434","Procavia capensis",NA,NA,"Zimbabwe"
"3435","Procavia capensis",NA,NA,"Botswana"
"3436","Procavia capensis",NA,NA,"Namibia"
"3437","Procavia capensis",NA,NA,"South Africa"
"3438","Procavia capensis",NA,NA,NA
"3439","Procavia capensis",NA,NA,"unknown or invalid"
"3440","Procavia capensis",-34.099998,24.4,"South Africa"
"3441","Procavia capensis",NA,NA,"Namibia"
"3442","Procavia capensis",NA,NA,NA
"3443","Procavia capensis",NA,NA,NA
"3444","Procavia capensis",NA,NA,NA
"3445","Procavia capensis",NA,NA,NA
"3446","Procavia capensis",NA,NA,"South Africa"
"3447","Procavia capensis",NA,NA,NA
"3448","Procavia capensis",NA,NA,"Chad"
"3449","Procavia capensis",NA,NA,NA
"3450","Procavia capensis",NA,NA,"Botswana"
"3451","Procavia capensis",NA,NA,"Zimbabwe"
"3452","Procavia capensis",NA,NA,"Botswana"
"3453","Procavia capensis",NA,NA,"Botswana"
"3454","Procavia capensis",NA,NA,"Mozambique"
"3455","Procavia capensis",NA,NA,"Benin"
"3456","Procavia capensis",NA,NA,"Guinea"
"3457","Procavia capensis",NA,NA,"Niger"
"3458","Procavia capensis",NA,NA,NA
"3459","Procavia capensis",NA,NA,NA
"3460","Procavia capensis",NA,NA,"Namibia"
"3461","Procavia capensis",NA,NA,"South Africa"
"3462","Procavia capensis",NA,NA,NA
"3463","Procavia capensis",NA,NA,NA
"3464","Procavia capensis",NA,NA,"Kenya"
"3465","Procavia capensis",NA,NA,"South Africa"
"3466","Procavia capensis",NA,NA,NA
"3467","Procavia capensis",NA,NA,"Germany"
"3468","Procavia capensis",NA,NA,"Germany"
"3469","Procavia capensis",NA,NA,"South Africa"
"3470","Procavia capensis",-33.023102,17.950001,"South Africa"
"3471","Procavia capensis",-32.317272,18.341816,"South Africa"
"3472","Procavia capensis",NA,NA,"South Africa"
"3473","Procavia capensis",NA,NA,"South Africa"
"3474","Procavia capensis",NA,NA,"Zimbabwe"
"3475","Procavia capensis",NA,NA,"Zimbabwe"
"3476","Procavia capensis",NA,NA,"Zimbabwe"
"3477","Procavia capensis",NA,NA,NA
"3478","Procavia capensis",NA,NA,"Kenya"
"3479","Procavia capensis",NA,NA,"Ethiopia"
"3480","Procavia capensis",NA,NA,"Ethiopia"
"3481","Procavia capensis",NA,NA,"Israel"
"3482","Procavia capensis",NA,NA,"Chad"
"3483","Procavia capensis",NA,NA,NA
"3484","Procavia capensis",NA,NA,NA
"3485","Procavia capensis",-34.099998,23.4,"South Africa"
"3486","Procavia capensis",NA,NA,NA
"3487","Procavia capensis",NA,NA,NA
"3488","Procavia capensis",NA,NA,"South Africa"
"3489","Procavia capensis",NA,NA,"Kenya"
"3490","Procavia capensis",NA,NA,"Zimbabwe"
"3491","Procavia capensis",NA,NA,"Zimbabwe"
"3492","Procavia capensis",NA,NA,"Zimbabwe"
"3493","Procavia capensis",NA,NA,"Zimbabwe"
"3494","Procavia capensis",NA,NA,NA
"3495","Procavia capensis",NA,NA,NA
"3496","Procavia capensis",NA,NA,"South Africa"
"3497","Procavia capensis",NA,NA,"Kenya"
"3498","Procavia capensis",-34.533298,19.366699,"South Africa"
"3499","Procavia capensis",NA,NA,"United States"
"3500","Procavia capensis",NA,NA,"South Africa"
"3501","Procavia capensis",NA,NA,NA
"3502","Procavia capensis",-34.35809,18.47189,"South Africa"
"3503","Procavia capensis",31.34,35.37,"Israel"
"3504","Procavia capensis",-33.533298,22.1833,"South Africa"
"3505","Procavia capensis",NA,NA,"Germany"
"3506","Procavia capensis",NA,NA,"Algeria"
"3507","Procavia capensis",NA,NA,"Guinea"
"3508","Procavia capensis",-30.6667,25.5,"South Africa"
"3509","Procavia capensis",-34.5333,19.3667,"South Africa"
"3510","Procavia capensis",NA,NA,"Zimbabwe"
"3511","Procavia capensis",NA,NA,"Zimbabwe"
"3512","Procavia capensis",NA,NA,"Zimbabwe"
"3513","Procavia capensis",NA,NA,"South Africa"
"3514","Procavia capensis",NA,NA,"Botswana"
"3515","Procavia capensis",NA,NA,"Botswana"
"3516","Procavia capensis",-27.6667,24.3333,"South Africa"
"3517","Procavia capensis",-34.099998,24.4,"South Africa"
"3518","Procavia capensis",-34.583302,19.4667,"South Africa"
"3519","Procavia capensis",NA,NA,"South Africa"
"3520","Procavia capensis",-34.35809,18.47189,"South Africa"
"3521","Procavia capensis",NA,NA,NA
"3522","Procavia capensis",NA,NA,"South Africa"
"3523","Procavia capensis",NA,NA,NA
"3524","Procavia capensis",NA,NA,NA
"3525","Procavia capensis",NA,NA,"Zimbabwe"
"3526","Procavia capensis",NA,NA,"Zimbabwe"
"3527","Procavia capensis",NA,NA,"Zimbabwe"
"3528","Procavia capensis",NA,NA,"Zimbabwe"
"3529","Procavia capensis",NA,NA,"Zimbabwe"
"3530","Procavia capensis",NA,NA,"Mozambique"
"3531","Procavia capensis",NA,NA,"South Africa"
"3532","Procavia capensis",NA,NA,"Zimbabwe"
"3533","Procavia capensis",NA,NA,"Germany"
"3534","Procavia capensis",NA,NA,"Germany"
"3535","Procavia capensis",NA,NA,"Germany"
"3536","Procavia capensis",NA,NA,NA
"3537","Procavia capensis",NA,NA,NA
"3538","Procavia capensis",NA,NA,NA
"3539","Procavia capensis",NA,NA,NA
"3540","Procavia capensis",-27.616699,24.633301,"South Africa"
"3541","Procavia capensis",NA,NA,NA
"3542","Procavia capensis",NA,NA,NA
"3543","Procavia capensis",NA,NA,"Ethiopia"
"3544","Procavia capensis",NA,NA,"Kenya"
"3545","Procavia capensis",NA,NA,"Ethiopia"
"3546","Procavia capensis",NA,NA,NA
"3547","Procavia capensis",NA,NA,"Zimbabwe"
"3548","Procavia capensis",NA,NA,"Zimbabwe"
"3549","Procavia capensis",NA,NA,"Zimbabwe"
"3550","Procavia capensis",NA,NA,"Botswana"
"3551","Procavia capensis",NA,NA,"Syrian Arab Republic"
"3552","Procavia capensis",NA,NA,"unknown or invalid"
"3553","Procavia capensis",NA,NA,NA
"3554","Procavia capensis",NA,NA,"South Africa"
"3555","Procavia capensis",-34.101559,23.367666,"South Africa"
"3556","Procavia capensis",NA,NA,"South Africa"
"3557","Procavia capensis",NA,NA,"Cameroon"
"3558","Procavia capensis",NA,NA,"Cameroon"
"3559","Procavia capensis",NA,NA,"Israel"
"3560","Procavia capensis",NA,NA,"Congo, Democratic Republic of the"
"3561","Procavia capensis",-34.35809,18.47189,"South Africa"
"3562","Procavia capensis",NA,NA,NA
"3563","Procavia capensis",NA,NA,NA
"3564","Procavia capensis",NA,NA,"Zimbabwe"
"3565","Procavia capensis",NA,NA,"Zimbabwe"
"3566","Procavia capensis",NA,NA,NA
"3567","Procavia capensis",-0.25,35.73333,"Kenya"
"3568","Procavia capensis",NA,NA,"Ethiopia"
"3569","Procavia capensis",NA,NA,"Israel"
"3570","Procavia capensis",NA,NA,NA
"3571","Procavia capensis",NA,NA,"South Africa"
"3572","Procavia capensis",NA,NA,"South Africa"
"3573","Procavia capensis",6.7381,-7.3431,"Côte d'Ivoire"
"3574","Procavia capensis",NA,NA,NA
"3575","Procavia capensis",NA,NA,"Zimbabwe"
"3576","Procavia capensis",NA,NA,"Botswana"
"3577","Procavia capensis",NA,NA,"Botswana"
"3578","Procavia capensis",NA,NA,"Botswana"
"3579","Procavia capensis",NA,NA,"Zimbabwe"
"3580","Procavia capensis",NA,NA,"South Africa"
"3581","Procavia capensis",NA,NA,NA
"3582","Procavia capensis",NA,NA,"Ethiopia"
"3583","Procavia capensis",NA,NA,"Ethiopia"
"3584","Procavia capensis",NA,NA,"Somalia"
"3585","Procavia capensis",NA,NA,"Cameroon"
"3586","Procavia capensis",NA,NA,NA
"3587","Procavia capensis",NA,NA,NA
"3588","Procavia capensis",NA,NA,NA
"3589","Procavia capensis",NA,NA,NA
"3590","Procavia capensis",NA,NA,"South Africa"
"3591","Procavia capensis",NA,NA,NA
"3592","Procavia capensis",NA,NA,"Zimbabwe"
"3593","Procavia capensis",NA,NA,"Zimbabwe"
"3594","Procavia capensis",NA,NA,"Zimbabwe"
"3595","Procavia capensis",NA,NA,"Botswana"
"3596","Procavia capensis",NA,NA,"Zimbabwe"
"3597","Procavia capensis",NA,NA,"Botswana"
"3598","Procavia capensis",NA,NA,"Botswana"
"3599","Procavia capensis",NA,NA,"Zimbabwe"
"3600","Procavia capensis",NA,NA,NA
"3601","Procavia capensis",1.374,29.823,"Congo, Democratic Republic of the"
"3602","Procavia capensis",NA,NA,"South Africa"
"3603","Procavia capensis",NA,NA,"South Africa"
"3604","Procavia capensis",NA,NA,"Germany"
"3605","Procavia capensis",NA,NA,"Guinea"
"3606","Procavia capensis",NA,NA,"Ethiopia"
"3607","Procavia capensis",NA,NA,"Ethiopia"
"3608","Procavia capensis",NA,NA,"Ethiopia"
"3609","Procavia capensis",NA,NA,"Lebanon"
"3610","Procavia capensis",NA,NA,"South Africa"
"3611","Procavia capensis",NA,NA,"Zimbabwe"
"3612","Procavia capensis",NA,NA,"Zimbabwe"
"3613","Procavia capensis",NA,NA,"Zimbabwe"
"3614","Procavia capensis",NA,NA,"Botswana"
"3615","Procavia capensis",NA,NA,"South Africa"
"3616","Procavia capensis",NA,NA,"Germany"
"3617","Procavia capensis",NA,NA,"South Africa"
"3618","Procavia capensis",NA,NA,"Somalia"
"3619","Procavia capensis",NA,NA,"Guinea"
"3620","Procavia capensis",NA,NA,NA
"3621","Procavia capensis",NA,NA,NA
"3622","Procavia capensis",NA,NA,"South Africa"
"3623","Procavia capensis",NA,NA,"Zimbabwe"
"3624","Procavia capensis",NA,NA,"Zimbabwe"
"3625","Procavia capensis",NA,NA,"Namibia"
"3626","Procavia capensis",NA,NA,"Zimbabwe"
"3627","Procavia capensis",NA,NA,"Namibia"
"3628","Procavia capensis",NA,NA,NA
"3629","Procavia capensis",NA,NA,"Ethiopia"
"3630","Procavia capensis",NA,NA,"Ethiopia"
"3631","Procavia capensis",NA,NA,"Germany"
"3632","Procavia capensis",NA,NA,"Germany"
"3633","Procavia capensis",NA,NA,NA
"3634","Procavia capensis",NA,NA,"Namibia"
"3635","Procavia capensis",NA,NA,"South Africa"
"3636","Procavia capensis",NA,NA,NA
"3637","Procavia capensis",NA,NA,"South Africa"
"3638","Procavia capensis",NA,NA,NA
"3639","Procavia capensis",NA,NA,"Palestine, State Of"
"3640","Procavia capensis",NA,NA,"Zimbabwe"
"3641","Procavia capensis",NA,NA,"Zimbabwe"
"3642","Procavia capensis",NA,NA,"Zimbabwe"
"3643","Procavia capensis",NA,NA,"Germany"
"3644","Procavia capensis",NA,NA,"Somalia"
"3645","Procavia capensis",NA,NA,"Ethiopia"
"3646","Procavia capensis",NA,NA,"Namibia"
"3647","Procavia capensis",NA,NA,NA
"3648","Procavia capensis",NA,NA,NA
"3649","Procavia capensis",NA,NA,"Namibia"
"3650","Procavia capensis",NA,NA,NA
"3651","Procavia capensis",-27.6667,24.3333,"South Africa"
"3652","Procavia capensis",NA,NA,"Guinea"
"3653","Procavia capensis",NA,NA,NA
"3654","Procavia capensis",NA,NA,"Israel"
"3655","Procavia capensis",NA,NA,"Lebanon"
"3656","Procavia capensis",-33.231,17.95,"South Africa"
"3657","Procavia capensis",-26.169,27.7211,"South Africa"
"3658","Procavia capensis",NA,NA,"Botswana"
"3659","Procavia capensis",NA,NA,"Zimbabwe"
"3660","Procavia capensis",NA,NA,"Botswana"
"3661","Procavia capensis",NA,NA,"South Africa"
"3662","Procavia capensis",NA,NA,"Zimbabwe"
"3663","Procavia capensis",NA,NA,"Mozambique"
"3664","Procavia capensis",NA,NA,"Japan"
"3665","Procavia capensis",NA,NA,NA
"3666","Procavia capensis",NA,NA,NA
"3667","Procavia capensis",NA,NA,"Sierra Leone"
"3668","Procavia capensis",NA,NA,"Ethiopia"
"3669","Procavia capensis",NA,NA,NA
"3670","Procavia capensis",NA,NA,NA
"3671","Procavia capensis",NA,NA,NA
"3672","Procavia capensis",NA,NA,"Zimbabwe"
"3673","Procavia capensis",NA,NA,"Zimbabwe"
"3674","Procavia capensis",NA,NA,"Zimbabwe"
"3675","Procavia capensis",NA,NA,NA
"3676","Procavia capensis",NA,NA,NA
"3677","Procavia capensis",NA,NA,"Mauritania"
"3678","Procavia capensis",NA,NA,"South Africa"
"3679","Procavia capensis",NA,NA,"South Africa"
"3680","Procavia capensis",-28.6667,25.549999,"South Africa"
"3681","Procavia capensis",-27.016701,31.983299,"South Africa"
"3682","Procavia capensis",NA,NA,NA
"3683","Procavia capensis",NA,NA,NA
"3684","Procavia capensis",-28.6522,23.9025,"South Africa"
"3685","Procavia capensis",NA,NA,"Zimbabwe"
"3686","Procavia capensis",NA,NA,"Zimbabwe"
"3687","Procavia capensis",NA,NA,"Zimbabwe"
"3688","Procavia capensis",NA,NA,"Guinea"
"3689","Procavia capensis",NA,NA,"Ethiopia"
"3690","Procavia capensis",NA,NA,"Ethiopia"
"3691","Procavia capensis",NA,NA,"Mali"
"3692","Procavia capensis",25,45,"Saudi Arabia"
"3693","Procavia capensis",NA,NA,"South Africa"
"3694","Procavia capensis",NA,NA,"Kenya"
"3695","Procavia capensis",NA,NA,NA
"3696","Procavia capensis",NA,NA,NA
"3697","Procavia capensis",NA,NA,"Zimbabwe"
"3698","Procavia capensis",NA,NA,"Zimbabwe"
"3699","Procavia capensis",NA,NA,"Botswana"
"3700","Procavia capensis",NA,NA,"Zimbabwe"
"3701","Procavia capensis",NA,NA,"Zimbabwe"
